txId,timestamp,type,amount,nameOrig,nameDest,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest
TX007238,2025-01-28 20:51:00,PAYMENT,112.24,C2737893,M4785186,14388.66,14276.42,0.0,112.24
TX007239,2025-01-28 21:00:00,PAYMENT,152.55,C6577416,M5951131,50879.04,50726.49,0.0,152.55
TX007240,2025-01-28 21:02:00,CASH_OUT,2644.6,C2694522,C8930103,18970.07,16325.47,218398.68,221043.28
TX007241,2025-01-28 21:02:00,PAYMENT,150.72,C3592974,M3442255,27997.69,27846.97,0.0,150.72
TX007242,2025-01-28 21:07:00,PAYMENT,126.54,C8741810,M3276065,66481.02,66354.48,0.0,126.54
TX007243,2025-01-28 21:19:00,CASH_OUT,527.18,C8863447,C5108603,1245657.08,1245129.9,23204.65,23731.83
TX007244,2025-01-28 21:24:00,PAYMENT,369.77,C6137284,M2239197,24517.14,24147.37,0.0,369.77
TX007245,2025-01-28 21:24:00,DEBIT,775.75,C5107245,M3180906,341510.7,340734.95,0.0,775.75
TX007246,2025-01-28 21:26:00,PAYMENT,221.95,C1043037,M8118722,100349.3,100127.35,0.0,221.95
TX007247,2025-01-28 21:38:00,PAYMENT,99.17,C9196976,M4961312,52411.88,52312.71,0.0,99.17
TX007248,2025-01-28 21:41:00,PAYMENT,308.5,C2566777,M6910964,19183.35,18874.85,0.0,308.5
TX007249,2025-01-28 21:43:00,PAYMENT,77.31,C5234550,M7454081,2521.65,2444.34,0.0,77.31
TX007250,2025-01-28 21:47:00,CASH_IN,2641.42,C8930103,M3073474,220213.98,222855.4,0.0,2641.42
TX007251,2025-01-28 21:58:00,CASH_IN,685.49,C9164991,M7084862,103965.74,104651.23,0.0,685.49
TX007252,2025-01-28 22:08:00,CASH_IN,445.37,C1547605,M8225725,30145.31,30590.68,0.0,445.37
TX007253,2025-01-28 22:10:00,CASH_OUT,9002.04,C5456272,C6662319,44957.97,35955.93,135653.1,144655.14
TX007254,2025-01-28 22:10:00,PAYMENT,140.07,C8367772,M7679674,496029.83,495889.76,0.0,140.07
TX007255,2025-01-28 22:12:00,CASH_OUT,902.51,C9996207,C7838382,45748.39,44845.88,12287.24,13189.75
TX007256,2025-01-28 22:12:00,CASH_IN,676.61,C1790481,M5311242,28224.32,28900.93,0.0,676.61
TX007257,2025-01-28 22:15:00,CASH_IN,4970.84,C9468772,M4979651,10357.2,15328.04,0.0,4970.84
TX007258,2025-01-28 22:26:00,CASH_OUT,2757.61,C7194416,C9990305,60824.09,58066.48,68470.25,71227.86
TX007259,2025-01-28 22:29:00,PAYMENT,157.47,C4344717,M5572250,667353.87,667196.4,0.0,157.47
TX007260,2025-01-28 22:31:00,CASH_IN,318.52,C9132114,M1548888,108945.36,109263.88,0.0,318.52
TX007261,2025-01-28 22:36:00,CASH_IN,10676.8,C6933742,M8031780,278786.91,289463.71,0.0,10676.8
TX007262,2025-01-28 22:36:00,DEBIT,319.19,C9125900,M6481437,126796.4,126477.21,0.0,319.19
TX007263,2025-01-28 22:42:00,CASH_IN,7275.15,C3566765,M7010308,46265.06,53540.21,0.0,7275.15
TX007264,2025-01-28 22:45:00,PAYMENT,253.72,C9633492,M5572250,42940.89,42687.17,0.0,253.72
TX007265,2025-01-28 23:09:00,PAYMENT,184.69,C7358113,M2512187,79349.56,79164.87,0.0,184.69
TX007266,2025-01-28 23:12:00,CASH_OUT,1708.55,C1604451,C6386463,188908.38,187199.83,7554.31,9262.86
TX007267,2025-01-28 23:42:00,PAYMENT,301.15,C2737893,M2066326,26949.4,26648.25,0.0,301.15
TX007268,2025-01-28 23:59:59,TRANSFER,9676.91,C3583206,C5098412,28205.82,18528.91,68162.18,77839.09
TX007269,2025-01-29 00:20:25,TRANSFER,8302.93,C1899411,C5813613,191540.23,183237.3,105364.1,113667.03
TX007270,2025-01-29 00:33:00,TRANSFER,63.11,C9517169,C8639414,8466.71,8403.6,3167.32,3230.43
TX007271,2025-01-29 00:35:00,CASH_IN,1743.33,C5674183,M4785186,13840.18,15583.51,0.0,1743.33
TX007272,2025-01-29 00:43:00,DEBIT,87.67,C2532210,M5572250,57325.99,57238.32,0.0,87.67
TX007273,2025-01-29 01:14:25,TRANSFER,10383.27,C1899411,C1486955,172491.73,162108.46,43397.59,53780.86
TX007274,2025-01-29 01:21:00,PAYMENT,208.55,C8885465,M4922880,87862.32,87653.77,0.0,208.55
TX007275,2025-01-29 01:26:25,TRANSFER,23046.87,C1899411,C8617381,277.86,0.0,78282.18,101329.05
TX007276,2025-01-29 01:47:00,PAYMENT,18.99,C7907400,M2651601,41884.92,41865.93,0.0,18.99
TX007277,2025-01-29 02:04:25,TRANSFER,10745.57,C1899411,C6312692,183237.3,172491.73,24554.15,35299.72
TX007278,2025-01-29 02:06:00,CASH_IN,874.3,C8973915,M8583392,200688.25,201562.55,0.0,874.3
TX007279,2025-01-29 02:10:25,TRANSFER,24117.83,C1899411,C8367772,162108.46,137990.63,495889.76,520007.59
TX007280,2025-01-29 02:20:00,TRANSFER,9780.77,C4823498,C3564217,11504.52,1723.75,468120.29,477901.06
TX007281,2025-01-29 02:31:00,PAYMENT,315.39,C2622631,M4674286,260549.41,260234.02,0.0,315.39
TX007282,2025-01-29 02:33:00,DEBIT,99.79,C3530518,M4991829,31618.21,31518.42,0.0,99.79
TX007283,2025-01-29 02:55:00,PAYMENT,281.37,C5606980,M1419843,181619.28,181337.91,0.0,281.37
TX007284,2025-01-29 03:13:00,CASH_IN,231.65,C1848731,M3126655,23934.96,24166.61,0.0,231.65
TX007285,2025-01-29 03:25:00,PAYMENT,176.6,C5013879,M7084862,75565.69,75389.09,0.0,176.6
TX007286,2025-01-29 03:42:00,CASH_IN,1338.13,C1538552,M4991829,45099.52,46437.65,0.0,1338.13
TX007287,2025-01-29 04:01:00,DEBIT,438.93,C7784725,M1548888,31855.58,31416.65,0.0,438.93
TX007288,2025-01-29 04:45:00,CASH_IN,462.49,C8617381,M7216461,79554.35,80016.84,0.0,462.49
TX007289,2025-01-29 05:07:00,PAYMENT,259.33,C7435505,M4674286,51345.57,51086.24,0.0,259.33
TX007290,2025-01-29 05:10:00,CASH_IN,9805.82,C1452421,M8857296,48780.82,58586.64,0.0,9805.82
TX007291,2025-01-29 05:15:00,CASH_OUT,2908.76,C4698379,C6304573,87998.82,85090.06,3316754.37,3319663.13
TX007292,2025-01-29 05:57:00,PAYMENT,19.63,C3109911,M2512187,161044.46,161024.83,0.0,19.63
TX007293,2025-01-29 06:16:00,PAYMENT,629.54,C8434500,M7850067,102917.41,102287.87,0.0,629.54
TX007294,2025-01-29 06:33:00,PAYMENT,48.15,C1908841,M3049499,54120.08,54071.93,0.0,48.15
TX007295,2025-01-29 06:59:59,TRANSFER,9899.15,C3583206,C2188789,38104.97,28205.82,67367.61,77266.76
TX007296,2025-01-29 07:11:00,CASH_IN,681.47,C2566777,M1559763,9079.13,9760.6,0.0,681.47
TX007297,2025-01-29 07:13:00,DEBIT,497.57,C1768805,M3112652,50283.59,49786.02,0.0,497.57
TX007298,2025-01-29 07:23:00,CASH_OUT,839.84,C2262382,C8190929,54254.66,53414.82,244973.66,245813.5
TX007299,2025-01-29 07:28:00,CASH_OUT,3494.72,C5074336,C6837817,26433.29,22938.57,24060.7,27555.42
TX007300,2025-01-29 07:28:00,TRANSFER,1116.63,C8793853,C1908841,122476.4,121359.77,51774.37,52891.0
TX007301,2025-01-29 07:29:00,CASH_OUT,40493.5,C5531230,C8796514,40527.17,33.67,255208.34,295701.84
TX007302,2025-01-29 07:31:00,PAYMENT,435.64,C7783308,M6910964,259209.14,258773.5,0.0,435.64
TX007303,2025-01-29 07:44:00,PAYMENT,305.54,C2408404,M3204724,10472.9,10167.36,0.0,305.54
TX007304,2025-01-29 07:46:00,PAYMENT,163.73,C8574680,M6024207,48986.65,48822.92,0.0,163.73
TX007305,2025-01-29 07:56:00,DEBIT,168.99,C8606962,M1771600,4639.97,4470.98,0.0,168.99
TX007306,2025-01-29 07:59:00,PAYMENT,2838.11,C1499914,M4184459,7347.97,4509.86,0.0,2838.11
TX007307,2025-01-29 08:06:00,PAYMENT,1614.35,C6207974,M6910964,8621.08,7006.73,0.0,1614.35
TX007308,2025-01-29 08:06:00,PAYMENT,61.85,C7844947,M3217273,132769.05,132707.2,0.0,61.85
TX007309,2025-01-29 08:10:00,PAYMENT,5.99,C9130188,M6431983,53039.92,53033.93,0.0,5.99
TX007310,2025-01-29 08:13:00,CASH_IN,1364.81,C2903561,M1848566,81740.31,83105.12,0.0,1364.81
TX007311,2025-01-29 08:18:00,PAYMENT,94.63,C8212326,M3126655,7379.57,7284.94,0.0,94.63
TX007312,2025-01-29 08:19:00,CASH_IN,4650.35,C5502929,M8395785,362.05,5012.4,0.0,4650.35
TX007313,2025-01-29 08:25:00,PAYMENT,241.74,C7381734,M4623062,84560.62,84318.88,0.0,241.74
TX007314,2025-01-29 08:33:00,CASH_OUT,1954.66,C8187926,C9996207,19486.91,17532.25,48018.81,49973.47
TX007315,2025-01-29 08:34:00,CASH_IN,9300.29,C2876932,M6442103,4633.63,13933.92,0.0,9300.29
TX007316,2025-01-29 08:40:00,DEBIT,360.74,C1109031,M7136687,63032.9,62672.16,0.0,360.74
TX007317,2025-01-29 08:44:00,CASH_IN,6627.94,C6716097,M8438733,1419.74,8047.68,0.0,6627.94
TX007318,2025-01-29 08:44:00,CASH_IN,4962.99,C9961299,M8630043,2602.47,7565.46,0.0,4962.99
TX007319,2025-01-29 08:50:00,DEBIT,258.76,C4191175,M3592464,32693.78,32435.02,0.0,258.76
TX007320,2025-01-29 08:54:00,CASH_IN,3315.14,C3995870,M7667458,10882.38,14197.52,0.0,3315.14
TX007321,2025-01-29 09:05:00,PAYMENT,62.78,C7654757,M9418719,86231.21,86168.43,0.0,62.78
TX007322,2025-01-29 09:07:00,CASH_IN,14616.8,C7217147,M6431983,29030.79,43647.59,0.0,14616.8
TX007323,2025-01-29 09:11:00,PAYMENT,287.91,C9310235,M4922880,84830.76,84542.85,0.0,287.91
TX007324,2025-01-29 09:11:00,PAYMENT,220.21,C7850944,M4368777,18120.57,17900.36,0.0,220.21
TX007325,2025-01-29 09:13:00,PAYMENT,124.64,C3997281,M7418028,193733.27,193608.63,0.0,124.64
TX007326,2025-01-29 09:17:00,TRANSFER,920.53,C9801946,C7640184,4314.03,3393.5,689325.91,690246.44
TX007327,2025-01-29 09:19:00,PAYMENT,158.44,C5960271,M2651601,122228.95,122070.51,0.0,158.44
TX007328,2025-01-29 09:20:00,DEBIT,409.81,C6512415,M6068760,4634.32,4224.51,0.0,409.81
TX007329,2025-01-29 09:22:00,CASH_IN,255.73,C7381734,M3217273,80863.44,81119.17,0.0,255.73
TX007330,2025-01-29 09:35:00,CASH_IN,5462.93,C5217853,M3927575,2906.07,8369.0,0.0,5462.93
TX007331,2025-01-29 09:42:00,PAYMENT,139.37,C6059717,M5953150,16688.7,16549.33,0.0,139.37
TX007332,2025-01-29 09:51:00,PAYMENT,179.44,C1109031,M2661307,68644.01,68464.57,0.0,179.44
TX007333,2025-01-29 09:56:00,TRANSFER,2987.26,C5024269,C9546409,3753609.67,3750622.41,47556.04,50543.3
TX007334,2025-01-29 09:59:00,CASH_IN,1259.4,C8563202,M2844258,5596.37,6855.77,0.0,1259.4
TX007335,2025-01-29 10:00:00,PAYMENT,36.12,C9745959,M6512314,9261.07,9224.95,0.0,36.12
TX007336,2025-01-29 10:01:00,PAYMENT,608.26,C3583206,M3180906,40584.65,39976.39,0.0,608.26
TX007337,2025-01-29 10:05:00,PAYMENT,88.11,C8563202,M4184459,27921.73,27833.62,0.0,88.11
TX007338,2025-01-29 10:12:00,CASH_OUT,8577.51,C1325197,C3939212,62980.83,54403.32,57647.17,66224.68
TX007339,2025-01-29 10:18:00,PAYMENT,129.5,C7417985,M2060605,105277.43,105147.93,0.0,129.5
TX007340,2025-01-29 10:22:00,CASH_OUT,388.7,C3276659,C2022698,30416.26,30027.56,16681.54,17070.24
TX007341,2025-01-29 10:25:00,TRANSFER,128.26,C1908841,C3086308,33836.69,33708.43,42994.02,43122.28
TX007342,2025-01-29 10:34:00,PAYMENT,52.01,C8425149,M8118722,114803.85,114751.84,0.0,52.01
TX007343,2025-01-29 10:39:00,CASH_IN,4486.33,C8344375,M6068760,23991.58,28477.91,0.0,4486.33
TX007344,2025-01-29 10:43:00,TRANSFER,2502.56,C5031966,C8973915,71949.96,69447.4,198185.69,200688.25
TX007345,2025-01-29 10:49:00,CASH_OUT,3864.95,C3634980,C2582524,11342.34,7477.39,22104.08,25969.03
TX007346,2025-01-29 10:50:00,TRANSFER,8301.64,C3396987,C9546409,944679.72,936378.08,76171.04,84472.68
TX007347,2025-01-29 10:51:00,PAYMENT,234.96,C5098412,M3361510,12153.65,11918.69,0.0,234.96
TX007348,2025-01-29 11:04:00,DEBIT,522.5,C8722606,M7022335,68132.66,67610.16,0.0,522.5
TX007349,2025-01-29 11:05:00,CASH_OUT,3398.28,C2925626,C4630331,47612.92,44214.64,43650.97,47049.25
TX007350,2025-01-29 11:05:25,TRANSFER,9723.4,C5171761,C9014965,202668.37,192944.97,53814.39,63537.79
TX007351,2025-01-29 11:16:00,PAYMENT,184.6,C6075395,M6595355,3569.62,3385.02,0.0,184.6
TX007352,2025-01-29 11:16:00,TRANSFER,38.31,C6271130,C3090865,153610.1,153571.79,104327.02,104365.33
TX007353,2025-01-29 11:17:00,CASH_IN,314.56,C4883526,M4716988,57252.43,57566.99,0.0,314.56
TX007354,2025-01-29 11:18:00,PAYMENT,89.97,C4840714,M7216461,7096.84,7006.87,0.0,89.97
TX007355,2025-01-29 11:18:00,PAYMENT,101.72,C8078673,M5951651,97575.88,97474.16,0.0,101.72
TX007356,2025-01-29 11:32:00,DEBIT,175.31,C8387112,M2661307,58441.51,58266.2,0.0,175.31
TX007357,2025-01-29 11:42:00,PAYMENT,25.28,C2818692,M1358318,37.37,12.09,0.0,25.28
TX007358,2025-01-29 11:44:00,DEBIT,147.27,C3342608,M9209880,195522.09,195374.82,0.0,147.27
TX007359,2025-01-29 11:51:00,PAYMENT,61.95,C7550190,M7136687,10164.43,10102.48,0.0,61.95
TX007360,2025-01-29 11:52:00,PAYMENT,60.12,C3086308,M4558545,65395.66,65335.54,0.0,60.12
TX007361,2025-01-29 11:59:00,PAYMENT,537.8,C5673212,M8857296,20747.38,20209.58,0.0,537.8
TX007362,2025-01-29 12:00:00,CASH_OUT,439.94,C8526486,C7358113,16594.43,16154.49,75079.9,75519.84
TX007363,2025-01-29 12:07:00,PAYMENT,295.67,C6213522,M3217273,14809.98,14514.31,0.0,295.67
TX007364,2025-01-29 12:07:00,CASH_OUT,369.03,C4589533,C8344375,1852.25,1483.22,23622.55,23991.58
TX007365,2025-01-29 12:10:00,CASH_OUT,2149.6,C7328534,C9123504,26443.36,24293.76,72730.43,74880.03
TX007366,2025-01-29 12:21:00,PAYMENT,3748.76,C4526280,M7418028,247170.8,243422.04,0.0,3748.76
TX007367,2025-01-29 12:21:00,TRANSFER,42.27,C7897151,C1452421,91055.35,91013.08,48942.87,48985.14
TX007368,2025-01-29 12:26:00,DEBIT,57.43,C2408404,M7022335,8473.04,8415.61,0.0,57.43
TX007369,2025-01-29 12:29:00,PAYMENT,74.92,C5449368,M5605016,3873.54,3798.62,0.0,74.92
TX007370,2025-01-29 12:31:00,CASH_IN,1831.6,C9143903,M2906718,85869.0,87700.6,0.0,1831.6
TX007371,2025-01-29 12:34:00,TRANSFER,2290.63,C9801946,C3950888,3267.92,977.29,260308.35,262598.98
TX007372,2025-01-29 12:38:00,PAYMENT,169.29,C6452832,M5693260,7977.33,7808.04,0.0,169.29
TX007373,2025-01-29 12:41:00,PAYMENT,81.78,C1971823,M5086407,4992.87,4911.09,0.0,81.78
TX007374,2025-01-29 12:46:00,CASH_OUT,151.44,C6452832,C4630331,811.4,659.96,44442.46,44593.9
TX007375,2025-01-29 12:46:00,PAYMENT,15.16,C8750676,M7847048,99672.19,99657.03,0.0,15.16
TX007376,2025-01-29 12:53:00,TRANSFER,7693.16,C3670896,C5521644,14768.49,7075.33,66834.86,74528.02
TX007377,2025-01-29 12:57:00,TRANSFER,279.11,C8930103,C2642635,219330.61,219051.5,62498.66,62777.77
TX007378,2025-01-29 12:57:00,CASH_OUT,57.58,C3607983,C6292423,20836.92,20779.34,9830.13,9887.71
TX007379,2025-01-29 12:57:00,PAYMENT,77.74,C8799287,M5825658,5874.97,5797.23,0.0,77.74
TX007380,2025-01-29 13:03:00,TRANSFER,930.34,C9312590,C8558378,64208.02,63277.68,45414.37,46344.71
TX007381,2025-01-29 13:04:00,PAYMENT,92.21,C9396529,M3592464,30988.63,30896.42,0.0,92.21
TX007382,2025-01-29 13:10:00,CASH_IN,384.06,C1914794,M6481437,24554.42,24938.48,0.0,384.06
TX007383,2025-01-29 13:10:00,DEBIT,241.51,C1484348,M3442255,263849.1,263607.59,0.0,241.51
TX007384,2025-01-29 13:13:00,CASH_IN,101.65,C6871360,M7014016,10428.93,10530.58,0.0,101.65
TX007385,2025-01-29 13:14:00,PAYMENT,67.17,C3698193,M1661401,160974.92,160907.75,0.0,67.17
TX007386,2025-01-29 13:15:00,PAYMENT,48.38,C5502929,M9906224,5620.77,5572.39,0.0,48.38
TX007387,2025-01-29 13:15:00,PAYMENT,26.0,C2229110,M2651601,21728.62,21702.62,0.0,26.0
TX007388,2025-01-29 13:15:00,PAYMENT,457.56,C8885465,M8583392,85558.24,85100.68,0.0,457.56
TX007389,2025-01-29 13:16:00,CASH_OUT,1271.75,C8038374,C4327421,352369.26,351097.51,44.24,1315.99
TX007390,2025-01-29 13:21:00,CASH_OUT,207.3,C3762152,C5031966,128488.69,128281.39,83365.42,83572.72
TX007391,2025-01-29 13:31:00,PAYMENT,17.55,C9823994,M7232293,78998.81,78981.26,0.0,17.55
TX007392,2025-01-29 13:35:00,PAYMENT,11.04,C6262632,M7454081,21701.83,21690.79,0.0,11.04
TX007393,2025-01-29 13:36:00,TRANSFER,1994.31,C2374158,C5098412,427387.03,425392.72,11488.37,13482.68
TX007394,2025-01-29 13:37:00,DEBIT,188.28,C7374122,M5605016,13461.65,13273.37,0.0,188.28
TX007395,2025-01-29 13:37:00,CASH_OUT,11350.1,C2322047,C3030113,76692.12,65342.02,8524.96,19875.06
TX007396,2025-01-29 13:38:00,CASH_IN,2820.0,C8890439,M8990081,22262.75,25082.75,0.0,2820.0
TX007397,2025-01-29 13:38:00,CASH_OUT,1981.21,C4971793,C7375499,162244.77,160263.56,333461.99,335443.2
TX007398,2025-01-29 13:45:00,PAYMENT,107.82,C8658158,M5311242,156985.01,156877.19,0.0,107.82
TX007399,2025-01-29 13:51:00,DEBIT,320.19,C3036059,M2817745,1568.44,1248.25,0.0,320.19
TX007400,2025-01-29 13:54:00,TRANSFER,672.02,C6276722,C9548432,52824.35,52152.33,37037.87,37709.89
TX007401,2025-01-29 14:17:00,PAYMENT,107.62,C9910817,M2239197,87245.23,87137.61,0.0,107.62
TX007402,2025-01-29 14:37:00,PAYMENT,3827.48,C5567533,M2015861,374002.02,370174.54,0.0,3827.48
TX007403,2025-01-29 14:45:00,PAYMENT,224.19,C3939212,M6512314,57871.36,57647.17,0.0,224.19
TX007404,2025-01-29 14:48:00,PAYMENT,55.08,C3396987,M8031780,946367.22,946312.14,0.0,55.08
TX007405,2025-01-29 14:52:00,DEBIT,2041.68,C2556017,M1624315,56246.33,54204.65,0.0,2041.68
TX007406,2025-01-29 14:58:00,DEBIT,553.56,C2262382,M2829622,30875.2,30321.64,0.0,553.56
TX007407,2025-01-29 14:59:00,TRANSFER,9198.62,C4426900,C4558780,22489.72,13291.1,7300.98,16499.6
TX007408,2025-01-29 15:09:00,DEBIT,15.93,C7402509,M8990081,65852.52,65836.59,0.0,15.93
TX007409,2025-01-29 15:09:00,DEBIT,16.46,C2563790,M7017548,9160.5,9144.04,0.0,16.46
TX007410,2025-01-29 15:24:00,CASH_OUT,4488.89,C8344375,C2321324,19422.06,14933.17,21565.65,26054.54
TX007411,2025-01-29 15:33:00,TRANSFER,12.34,C5531230,C5614226,33.67,21.33,28984.46,28996.8
TX007412,2025-01-29 15:47:00,CASH_OUT,236.51,C7812810,C1852264,366093.88,365857.37,1083.1,1319.61
TX007413,2025-01-29 15:55:00,PAYMENT,788.44,C1162230,M6442103,81803.54,81015.1,0.0,788.44
TX007414,2025-01-29 15:55:00,PAYMENT,1150.43,C1237370,M2060605,156166.31,155015.88,0.0,1150.43
TX007415,2025-01-29 15:55:00,DEBIT,224.61,C7693979,M4909069,68785.62,68561.01,0.0,224.61
TX007416,2025-01-29 16:14:00,PAYMENT,274.44,C4318855,M3294774,6436.98,6162.54,0.0,274.44
TX007417,2025-01-29 16:15:00,CASH_IN,4221.81,C3995870,M2906718,14194.06,18415.87,0.0,4221.81
TX007418,2025-01-29 16:16:00,DEBIT,1368.28,C8741810,M2957497,53789.41,52421.13,0.0,1368.28
TX007419,2025-01-29 16:17:00,CASH_OUT,820.43,C4934149,C8350368,5862.03,5041.6,10045.74,10866.17
TX007420,2025-01-29 16:29:00,CASH_IN,5116.29,C9398441,M4020853,35441.55,40557.84,0.0,5116.29
TX007421,2025-01-29 16:40:00,PAYMENT,185.64,C6952975,M1358318,35627.17,35441.53,0.0,185.64
TX007422,2025-01-29 16:52:00,PAYMENT,287.88,C5673212,M3923366,21686.74,21398.86,0.0,287.88
TX007423,2025-01-29 17:04:00,DEBIT,173.87,C7381734,M2844258,84734.49,84560.62,0.0,173.87
TX007424,2025-01-29 17:05:00,PAYMENT,45.15,C8999183,M5204819,5203.44,5158.29,0.0,45.15
TX007425,2025-01-29 17:11:00,TRANSFER,233.12,C4761823,C3684052,62969.56,62736.44,93475.42,93708.54
TX007426,2025-01-29 17:12:00,PAYMENT,939.0,C2921542,M1358318,24421.31,23482.31,0.0,939.0
TX007427,2025-01-29 17:13:00,PAYMENT,128.82,C5449324,M7398231,62327.25,62198.43,0.0,128.82
TX007428,2025-01-29 17:22:00,PAYMENT,114.92,C4842788,M4342306,7299.87,7184.95,0.0,114.92
TX007429,2025-01-29 17:29:00,CASH_OUT,9328.76,C4731818,C5558623,248721.44,239392.68,4346.95,13675.71
TX007430,2025-01-29 17:29:00,DEBIT,36.57,C4671545,M1358318,38688.12,38651.55,0.0,36.57
TX007431,2025-01-29 17:31:54,TRANSFER,8601.11,C3037191,C2422633,22805.3,14204.19,88452.02,97053.13
TX007432,2025-01-29 17:38:00,CASH_OUT,24.03,C2677407,C2571945,75591.71,75567.68,23731.47,23755.5
TX007433,2025-01-29 17:43:00,DEBIT,43.2,C9697969,M1879109,1389.23,1346.03,0.0,43.2
TX007434,2025-01-29 17:44:00,CASH_OUT,970.13,C2626229,C5545223,54425.56,53455.43,18697.94,19668.07
TX007435,2025-01-29 17:46:00,PAYMENT,118.98,C2044645,M9209880,25541.47,25422.49,0.0,118.98
TX007436,2025-01-29 17:47:00,CASH_IN,51553.46,C8801975,M8062546,266.49,51819.95,0.0,51553.46
TX007437,2025-01-29 17:50:00,PAYMENT,281.97,C2935113,M7847048,351901.54,351619.57,0.0,281.97
TX007438,2025-01-29 17:51:00,CASH_IN,2146.11,C9580255,M2239197,63198.85,65344.96,0.0,2146.11
TX007439,2025-01-29 17:54:00,PAYMENT,199.51,C3955087,M2686231,19770.96,19571.45,0.0,199.51
TX007440,2025-01-29 18:00:00,DEBIT,914.9,C4681284,M9906224,23971.24,23056.34,0.0,914.9
TX007441,2025-01-29 18:01:00,PAYMENT,332.15,C8434500,M1249314,102296.7,101964.55,0.0,332.15
TX007442,2025-01-29 18:03:00,DEBIT,82.03,C5761145,M5821419,2208877.75,2208795.72,0.0,82.03
TX007443,2025-01-29 18:11:00,CASH_IN,1711.58,C2321324,M3276065,25483.36,27194.94,0.0,1711.58
TX007444,2025-01-29 18:18:00,CASH_OUT,1716.31,C5299055,C5006492,9687.7,7971.39,342680.95,344397.26
TX007445,2025-01-29 18:24:00,CASH_OUT,2366.32,C6279418,C1415846,5218.12,2851.8,86549.46,88915.78
TX007446,2025-01-29 18:25:00,TRANSFER,206.13,C1873851,C6423634,822.46,616.33,95898.64,96104.77
TX007447,2025-01-29 18:27:00,TRANSFER,1739.07,C1352896,C7705062,3868.47,2129.4,23488.78,25227.85
TX007448,2025-01-29 18:29:00,CASH_OUT,404.8,C4840714,C7542890,432.57,27.77,5367.32,5772.12
TX007449,2025-01-29 18:30:00,CASH_IN,1768.1,C3030113,M4895475,7663.04,9431.14,0.0,1768.1
TX007450,2025-01-29 18:38:00,PAYMENT,85.03,C3551903,M5801541,39486.99,39401.96,0.0,85.03
TX007451,2025-01-29 18:45:00,CASH_OUT,1408.6,C5832327,C8212326,18277.18,16868.58,5827.15,7235.75
TX007452,2025-01-29 18:46:00,CASH_IN,2728.82,C1843636,M6068760,17355.7,20084.52,0.0,2728.82
TX007453,2025-01-29 18:47:00,PAYMENT,40.75,C5273534,M1559763,12070.19,12029.44,0.0,40.75
TX007454,2025-01-29 18:54:00,TRANSFER,4187.57,C5091349,C2737893,10312.19,6124.62,14276.42,18463.99
TX007455,2025-01-29 18:55:00,CASH_OUT,4853.07,C2719583,C3222252,19598.31,14745.24,3983.55,8836.62
TX007456,2025-01-29 18:55:00,CASH_IN,4596.09,C2876828,M2829622,84979.18,89575.27,0.0,4596.09
TX007457,2025-01-29 18:55:00,PAYMENT,131.59,C8550917,M3592464,25773.28,25641.69,0.0,131.59
TX007458,2025-01-29 19:01:00,PAYMENT,648.46,C2344047,M4189885,44967.15,44318.69,0.0,648.46
TX007459,2025-01-29 19:02:00,CASH_IN,508.85,C9517485,M7017548,57802.2,58311.05,0.0,508.85
TX007460,2025-01-29 19:11:00,CASH_IN,365.78,C7961578,M2015861,38954.03,39319.81,0.0,365.78
TX007461,2025-01-29 19:21:00,CASH_OUT,1909.73,C2903561,C7637601,82941.65,81031.92,27487.73,29397.46
TX007462,2025-01-29 19:23:00,PAYMENT,108.04,C4240180,M3276065,17233.21,17125.17,0.0,108.04
TX007463,2025-01-29 19:30:00,PAYMENT,81.36,C3195773,M1358318,7867.86,7786.5,0.0,81.36
TX007464,2025-01-29 19:36:00,DEBIT,1037.14,C6902401,M5204819,3886.24,2849.1,0.0,1037.14
TX007465,2025-01-29 19:40:00,CASH_OUT,3146.89,C4576135,C2458591,25264.43,22117.54,1767.51,4914.4
TX007466,2025-01-29 19:44:00,CASH_OUT,189.52,C3426689,C1409790,63568.2,63378.68,81988.79,82178.31
TX007467,2025-01-29 19:47:00,PAYMENT,48.76,C3634980,M3049499,9680.76,9632.0,0.0,48.76
TX007468,2025-01-29 20:05:00,CASH_IN,3461.62,C7426265,M3276065,10292.67,13754.29,0.0,3461.62
TX007469,2025-01-29 20:06:00,DEBIT,439.69,C8713146,M3294774,101957.14,101517.45,0.0,439.69
TX007470,2025-01-29 20:16:00,PAYMENT,64.38,C5299055,M4184459,24753.81,24689.43,0.0,64.38
TX007471,2025-01-29 20:18:00,PAYMENT,507.49,C6423634,M5801541,100391.37,99883.88,0.0,507.49
TX007472,2025-01-29 20:18:00,TRANSFER,2104.31,C7907400,C5446912,43598.14,41493.83,129732.14,131836.45
TX007473,2025-01-29 20:18:47,TRANSFER,15883.34,C4553384,C8761611,60044.82,44161.48,106547.13,122430.47
TX007474,2025-01-29 20:23:00,PAYMENT,224.19,C3670226,M3345069,172185.72,171961.53,0.0,224.19
TX007475,2025-01-29 20:31:00,CASH_OUT,229.39,C4514944,C7878299,277579.54,277350.15,175554.91,175784.3
TX007476,2025-01-29 20:31:00,CASH_OUT,760.4,C6512415,C7730428,16828.86,16068.46,50244.49,51004.89
